datetime,Model: PPFD_Avg+AirTC_Avg+Sedge+VWC+Grass,Model: PPFD_Avg,Model: AirTC_Avg,Model: Sedge,Model: VWC,Model: Grass,Model: PPFD_Avg+AirTC_Avg,Model: PPFD_Avg+Sedge,Model: PPFD_Avg+VWC,Model: PPFD_Avg+Grass,Model: PPFD_Avg+AirTC_Avg+Grass,Model: PPFD_Avg+Sedge+Grass,Model: PPFD_Avg+VWC+Grass,Model: PPFD_Avg+AirTC_Avg+Sedge+Grass,Model: PPFD_Avg+AirTC_Avg+VWC+Grass,BestModel: PPFD_Avg+AirTC_Avg+Sedge+VWC+Grass
2016-07-25 17:30:00,-5.3416843,-5.0663757,-1.5476235,-1.7617651,-1.9167956,-1.9739859,-5.021155,-4.968247,-5.1217337,-5.237164,-4.9812355,-4.8886247,-5.0911593,-5.1203594,-5.355506,-5.3416667
2016-07-25 18:00:00,-4.45789,-4.005561,-1.5221883,-1.7700683,-1.9120932,-1.9527963,-4.1795344,-4.046176,-4.2319617,-4.159644,-4.0630493,-4.0146565,-4.27582,-4.082297,-4.4621654,-4.457532
2016-07-25 18:30:00,-4.404401,-3.8925972,-1.5149231,-1.796691,-1.9167956,-1.9738456,-4.067512,-3.9391167,-4.112111,-4.0823836,-4.107203,-3.9110608,-4.1597075,-4.181255,-4.5668745,-4.4041753
2016-07-25 19:00:00,-4.0826554,-3.6643963,-1.5155467,-1.743508,-1.9214982,-1.9820793,-3.8154314,-3.6384342,-3.8420885,-3.70974,-3.9261994,-3.688245,-3.9255083,-3.921174,-4.2467127,-4.082513
2016-07-25 19:30:00,-4.529892,-4.0262833,-1.5502483,-1.7343951,-1.9238495,-1.9845421,-4.183273,-4.042862,-4.2626143,-4.185671,-4.2777634,-4.0671024,-4.2323833,-4.2956967,-4.60517,-4.529987
2016-07-25 20:00:00,-3.8880355,-3.5871065,-1.5387487,-1.7280781,-1.9262006,-1.9862089,-3.715215,-3.5261767,-3.7274039,-3.6046154,-3.8183832,-3.6131296,-3.7641168,-3.7276874,-4.043893,-3.8881488
2016-07-25 20:30:00,-2.22666,-2.2906384,-1.5174173,-1.7352582,-1.9238495,-1.9852437,-2.0945442,-1.9292605,-1.828404,-2.0453594,-2.2547965,-2.1544545,-2.0538085,-2.2385743,-2.3286428,-2.2272656
2016-07-25 21:00:00,-0.3610381,-0.5317061,-1.4970142,-1.7863382,-1.9214982,-1.9720709,-0.3445289,-0.18964207,-0.012755864,0.1383878,-0.33584404,-0.17539394,-0.18628407,-0.3965677,-0.5623175,-0.36133718
2016-07-25 21:30:00,0.1061287,0.2756828,-1.4806566,-1.7362286,-1.9214982,-1.9850193,0.3395244,0.42309535,0.6986846,0.54123867,0.24362218,0.10247076,0.49014413,0.14394295,0.22298229,0.10552526
2016-07-25 22:00:00,0.33671987,0.6828822,-1.467504,-1.7397544,-1.9214982,-1.9933887,0.6663691,0.7796427,1.046435,0.6920377,0.4741038,0.23308241,0.8032862,0.34141886,0.5589746,0.3361162
2016-07-25 22:30:00,0.6123208,0.96912444,-1.46878,-1.7598046,-1.9167956,-1.9933188,0.91473234,1.0613409,1.2812713,0.9510249,0.7561053,0.52342546,1.0658995,0.64257634,0.83754694,0.61172044
2016-07-25 23:00:00,1.2135717,1.1508943,-1.4582378,-1.783151,-1.9120932,-1.9832768,1.0523726,1.2541703,1.4270664,1.62803,1.2613195,1.5202926,1.4624196,1.3159288,1.1017684,1.2134362
2016-07-25 23:30:00,0.97719395,1.4312853,-1.4515672,-1.7344439,-1.9097419,-1.9944526,1.2816523,1.4119877,1.6547674,1.3276578,1.1624533,0.8665618,1.4762055,1.0265623,1.2462724,0.97656
2016-07-26 00:00:00,1.0486733,1.4925252,-1.4353086,-1.7928836,-1.9073906,-1.9955992,1.3118159,1.5563592,1.7024347,1.3554033,1.1826335,0.96618307,1.5123082,1.0855898,1.2777723,1.0480479
2016-07-26 00:30:00,1.1638659,1.6946555,-1.2627004,-1.7433178,-1.9050393,-1.9912112,1.2469662,1.6482478,1.8641752,1.618174,1.2447332,1.2068237,1.7444004,1.1823355,1.2305435,1.1633097
2016-07-26 01:00:00,1.1965579,1.8662928,-1.1491863,-1.7854421,-1.9026881,-1.9978805,1.233245,1.8528236,2.0001771,1.6238467,1.1923927,1.2236677,1.8124214,1.1689793,1.259209,1.1957136
2016-07-26 01:30:00,1.2438835,1.9795157,-1.0741224,-1.8792471,-1.8937385,-2.001735,1.223121,2.0502229,2.0820816,1.6392719,1.1726269,1.249559,1.8508555,1.1615771,1.2751349,1.2428821
2016-07-26 02:00:00,1.2981843,2.0559907,-1.0564275,-1.818823,-1.8850027,-1.9997373,1.2642673,2.0502179,2.1342697,1.7460693,1.2454568,1.3502823,1.9603657,1.2325164,1.3118204,1.2972082
2016-07-26 02:30:00,1.327439,2.1019711,-1.0469866,-1.7694702,-1.8806349,-1.9977399,1.2908074,2.0252707,2.1666253,1.8269659,1.2965571,1.4258789,2.039764,1.2831098,1.3364753,1.3264903
2016-07-26 03:00:00,1.267425,2.120972,-1.0403279,-1.827566,-1.876267,-2.0042598,1.2983547,2.1133745,2.1764925,1.7062668,1.2387,1.2705277,1.9413182,1.1953183,1.359558,1.2664002
2016-07-26 03:30:00,1.443189,2.0916033,-1.0838044,-1.7727698,-1.876267,-1.9887486,1.3352083,2.0209758,2.1525202,2.007245,1.4212424,1.6755043,2.120911,1.400726,1.3185381,1.44254
2016-07-26 04:00:00,1.5260686,2.0434926,-1.1008872,-1.7188027,-1.876267,-1.9730355,1.3179749,1.9037532,2.1132503,2.2506511,1.5236927,1.966235,2.1867118,1.4775656,1.2936767,1.5254477
2016-07-26 04:30:00,1.5218874,1.9538025,-1.15987,-1.6668055,-1.8653473,-1.9805017,1.3252975,1.7408358,2.0258474,2.2094095,1.5913347,2.034525,2.1740906,1.6899434,1.434852,1.5218798
2016-07-26 05:00:00,1.1974095,1.6296211,-1.2187415,-1.6172324,-1.8544276,-1.7750084,1.1281024,1.3662859,1.747629,1.6111981,1.1955501,1.6391464,1.7853497,1.4733218,1.1632804,1.1971484
2016-07-26 05:30:00,0.99693453,1.4203836,-1.2290356,-1.6364287,-1.8544276,-1.630119,0.96098626,1.2233764,1.5737725,1.2734746,0.9115211,1.4427949,1.4997467,1.3539163,0.8415359,0.99675524
2016-07-26 06:00:00,1.0881697,1.388321,-1.3310314,-1.655625,-1.8544276,-1.4852295,1.0780553,1.2328902,1.5469676,1.1252717,0.8815383,1.3613473,1.3737208,1.4029561,0.8200811,1.0875841
2016-07-26 06:30:00,1.0672506,1.1648957,-1.4480882,-1.7158926,-1.8500596,-1.3987536,1.047793,1.1521374,1.3498536,0.87201846,0.7268487,1.1809012,1.0929409,1.3022288,0.6550921,1.0671519
2016-07-26 07:00:00,0.60609305,0.6146151,-1.5011325,-1.6809647,-1.8456918,-1.3705107,0.6671411,0.615152,0.8692409,0.4117092,0.26735628,0.6041547,0.5604166,0.69608724,0.24306405,0.60564125
2016-07-26 07:30:00,-1.9400105,-2.4928763,-1.5323101,-1.8710451,-1.8522435,-1.459429,-2.3144314,-2.0078316,-2.1953728,-1.7260877,-2.1067135,-1.795714,-2.2394617,-1.7017783,-2.2485287,-1.9405824
2016-07-26 08:00:00,-2.7451491,-3.1835644,-1.5573684,-1.7613664,-1.8587954,-1.4003607,-3.15435,-2.982807,-3.1477118,-2.392383,-2.7235193,-2.5856168,-2.85112,-2.4383976,-2.8215513,-2.7444866
2016-07-26 08:30:00,-3.3999379,-3.6067858,-1.5929642,-1.730126,-1.8609793,-1.3888601,-3.7428122,-3.5542216,-3.7072299,-3.1187336,-3.3272767,-3.192263,-3.431941,-3.0175807,-3.335349,-3.3994522
2016-07-26 09:00:00,-4.128204,-4.0962853,-1.5772783,-1.7235423,-1.8631634,-1.3837965,-4.213058,-4.108304,-4.283411,-4.090271,-3.973665,-3.9499447,-4.095765,-3.6480043,-3.825773,-4.127562
2016-07-26 09:30:00,-4.330403,-4.255748,-1.5583583,-1.7395616,-1.8631634,-1.3866111,-4.357583,-4.2639956,-4.432978,-4.332495,-4.147463,-4.1887927,-4.2752304,-3.8620791,-3.9810019,-4.329875
2016-07-26 10:00:00,-4.3582916,-4.349365,-1.5361689,-1.8388404,-1.8631634,-1.4422818,-4.4434342,-4.374669,-4.508753,-4.4713955,-4.2432528,-4.3309417,-4.419006,-4.0092754,-4.1070447,-4.3580394
2016-07-26 10:30:00,-5.169262,-5.1692715,-1.494827,-2.0388427,-1.8631634,-1.5129656,-5.1022406,-5.1064157,-5.1752167,-5.227323,-5.063159,-5.2153273,-5.236122,-4.8698697,-5.047497,-5.1688967
2016-07-26 11:00:00,-5.5484166,-5.642278,-1.45699,-2.0686007,-1.8631634,-1.5185549,-5.466114,-5.507959,-5.5830793,-5.567146,-5.5014324,-5.634966,-5.6517253,-5.3344393,-5.4151254,-5.5482335
2016-07-26 11:30:00,-5.8710523,-6.010956,-1.4802768,-1.8930613,-1.8653473,-1.4567931,-5.749919,-5.8057876,-5.898333,-5.8921375,-5.829585,-6.042018,-5.9728174,-5.6917515,-5.6693835,-5.8708715
2016-07-26 12:00:00,-6.0795364,-6.367427,-1.5765375,-2.0361795,-1.8675312,-1.5096803,-6.036601,-6.118821,-6.20497,-6.154101,-6.1166205,-6.259083,-6.2237515,-6.0011926,-5.91332,-6.0795093
2016-07-26 12:30:00,-6.1892467,-6.560028,-1.7554877,-2.2018478,-1.8675312,-1.5528102,-6.1922574,-6.2962217,-6.373789,-6.29806,-6.2762175,-6.3880677,-6.3483396,-6.1431966,-6.075123,-6.1890936
2016-07-26 13:00:00,-6.2300544,-6.5915318,-1.9499679,-2.1598322,-1.8675312,-1.5410997,-6.2091,-6.3208165,-6.400548,-6.3296885,-6.2866,-6.4260554,-6.376616,-6.227458,-6.179081,-6.2300386
2016-07-26 13:30:00,-6.393666,-6.8170686,-2.1507246,-2.2147355,-1.8675312,-1.5580292,-6.411538,-6.521729,-6.590834,-6.5127716,-6.4685197,-6.598588,-6.538799,-6.4147644,-6.3529663,-6.393724
2016-07-26 14:00:00,-6.3693714,-6.784849,-2.334841,-2.2112634,-1.8675312,-1.5538523,-6.414529,-6.492744,-6.5636506,-6.4877033,-6.438328,-6.5740657,-6.5168233,-6.4387817,-6.399536,-6.3694196
2016-07-26 14:30:00,-6.3364778,-6.7912927,-2.5011015,-2.2645977,-1.8653473,-1.582964,-6.4461846,-6.5098,-6.568728,-6.480003,-6.4281597,-6.5595694,-6.5083914,-6.43058,-6.433201,-6.3365955
2016-07-26 15:00:00,-6.20636,-6.5994077,-2.6873958,-2.261479,-1.8631634,-1.5807871,-6.3204813,-6.341624,-6.4062934,-6.3199043,-6.273504,-6.3982887,-6.367447,-6.3498836,-6.38591,-6.2065034
2016-07-26 15:30:00,-5.148782,-5.8497243,-2.7263186,-2.3326478,-1.8653473,-1.9703895,-5.772357,-5.724584,-5.7625875,-5.907412,-5.631234,-5.533222,-5.7513843,-5.496541,-5.616227,-5.148854
2016-07-26 16:00:00,-6.3360167,-6.585088,-2.8573594,-2.5183809,-1.8675312,-1.9948924,-6.3596535,-7.3469095,-6.395111,-6.772323,-6.6302896,-7.4238954,-6.3916817,-7.0347776,-6.5427885,-6.33592
2016-07-26 16:30:00,-5.8479404,-6.034808,-2.9754255,-2.5166261,-1.874083,-1.9927186,-5.992041,-6.9939446,-5.9224386,-6.259806,-6.2457814,-6.957139,-5.8852024,-6.614075,-6.0641923,-5.847986
2016-07-26 17:00:00,-5.72015,-6.0623884,-3.0831125,-2.4731443,-1.8806349,-1.9849576,-6.0514007,-6.6857185,-5.9486775,-6.1994495,-6.178349,-6.685018,-5.9266734,-6.43569,-5.9338255,-5.720419
2016-07-26 17:30:00,-5.97636,-6.3151593,-3.2276483,-2.4832778,-1.8784509,-1.988367,-6.2847314,-6.9204526,-6.164186,-6.4433265,-6.468625,-6.956387,-6.1527166,-6.7194395,-6.1721005,-5.976676
2016-07-26 18:00:00,-5.7013507,-5.985612,-3.27794,-2.4876988,-1.876267,-1.9875956,-6.068951,-6.7524867,-5.882025,-6.1312046,-6.227242,-6.7458935,-5.8550215,-6.5012183,-5.874514,-5.701639
2016-07-26 18:30:00,-5.444997,-5.5786204,-3.3090522,-2.5199938,-1.874083,-1.9950774,-5.792686,-6.6577373,-5.5349417,-5.9093604,-5.918752,-6.538191,-5.4396596,-6.3876157,-5.462546,-5.4450865
2016-07-26 19:00:00,-5.1257896,-5.293624,-3.3742607,-2.524902,-1.8718991,-1.9968944,-5.5930524,-6.37546,-5.287928,-5.618138,-5.624515,-6.2216625,-5.1823187,-6.0860343,-5.0448217,-5.1260386
2016-07-26 19:30:00,-4.4854727,-4.7024865,-3.2924306,-2.533179,-1.8806349,-1.997397,-4.994147,-5.624057,-4.797961,-4.9574065,-4.8947043,-5.361761,-4.7236314,-5.2769966,-4.3165913,-4.4857655
2016-07-26 20:00:00,-3.9246902,-4.116839,-3.260892,-2.534046,-1.8893707,-1.9989876,-4.152478,-4.458026,-4.321885,-4.2947607,-4.0774508,-4.158961,-4.252135,-4.321687,-3.5618215,-3.9239798
2016-07-26 20:30:00,-3.744098,-4.016175,-3.2263699,-2.5302656,-1.8871866,-1.9970222,-3.9920802,-4.2399945,-4.220196,-4.1706996,-3.906703,-3.9475362,-4.152659,-4.115346,-3.3852398,-3.7442467
2016-07-26 21:00:00,-3.057701,-3.570992,-3.1479492,-2.5332668,-1.8850027,-2.0006866,-3.1478055,-3.2645493,-3.6729975,-3.6022704,-3.1871982,-3.1099803,-3.6076777,-3.272757,-2.6997025,-3.0575967
2016-07-26 21:30:00,-2.3079522,-3.1155882,-3.1068985,-2.5341194,-1.8871866,-1.9986967,-2.4232247,-2.4697633,-3.0224555,-3.081005,-2.405282,-2.2796187,-2.959053,-2.5250497,-2.0401316,-2.3084927
2016-07-26 22:00:00,-1.2032651,-2.0553598,-2.9680736,-2.536792,-1.8893707,-2.0005069,-1.402249,-1.4351813,-1.6136559,-2.0762188,-1.498309,-1.2771403,-1.7998028,-1.4972587,-1.1185517,-1.2028393
2016-07-26 22:30:00,-0.35725832,-1.1646955,-2.914446,-2.5195842,-1.8893707,-1.9944907,-0.7545768,-0.7107042,-0.7069193,-1.1127012,-0.80233383,-0.46382153,-1.0005063,-0.6623399,-0.28053617,-0.35722876
2016-07-26 23:00:00,0.271047,-0.5487751,-2.7280486,-2.4920852,-1.8893707,-1.987197,-0.2685094,-0.08901536,-0.07788014,-0.283934,-0.15788221,0.16171539,-0.33854043,0.043463,0.34828746,0.27117598
2016-07-26 23:30:00,1.1187001,0.33286178,-2.4736817,-2.49283,-1.8893707,-1.9871482,0.51129663,0.74201024,0.69837916,0.5349072,0.6088246,0.87382686,0.49966586,0.9370984,1.2058822,1.118699
2016-07-27 00:00:00,1.85187,1.0209593,-2.2329955,-2.4437068,-1.8893707,-1.977866,1.1937109,1.3747815,1.287489,1.3387359,1.4134384,1.523918,1.2334436,1.7506598,1.8407933,1.850865
2016-07-27 00:30:00,2.3278563,1.5068203,-1.9320476,-2.3156397,-1.8871866,-1.8416284,1.6971725,1.8475567,1.6901299,1.6166874,2.060799,2.4714649,1.7269188,2.166776,1.903037,2.3278735
2016-07-27 01:00:00,2.171465,1.7812525,-1.8146361,-2.033409,-1.8850027,-1.5459012,1.9596142,2.0108075,1.9106015,1.486849,2.0262375,2.2238004,1.7783872,1.8379451,1.8810474,2.1715765
2016-07-27 01:30:00,2.5743825,1.9732674,-1.6863295,-2.3051007,-1.8850027,-1.6875765,2.1480358,2.31057,2.067285,1.7559279,2.351125,2.7644417,2.0825932,2.4750488,2.2088482,2.574458
2016-07-27 02:00:00,2.8770955,2.0791476,-1.5519803,-2.3141596,-1.8850027,-1.7906587,2.269954,2.332558,2.1529965,1.994052,2.5836685,2.9650176,2.2268026,2.8084486,2.3911965,2.8771946
2016-07-27 02:30:00,3.0723426,2.1211026,-1.5020206,-2.3934088,-1.8850027,-1.9691778,2.3305962,2.224445,2.186924,2.4005797,2.734287,2.495218,2.2978852,2.9066231,2.767956,3.0715468
2016-07-27 03:00:00,2.9571178,2.1211,-1.5013192,-2.445985,-1.8850027,-1.9779619,2.3311265,2.2786624,2.186922,2.2371676,2.5173218,2.3952544,2.2452438,2.8589451,2.7306688,2.9562166
2016-07-27 03:30:00,2.9022748,2.1177945,-1.5527353,-2.470645,-1.8784509,-1.9835267,2.3012283,2.2779205,2.1767378,2.1322596,2.3570254,2.3299334,2.1932309,2.7205017,2.7637193,2.901303
2016-07-27 04:00:00,2.6639826,2.062691,-1.6563003,-2.5177848,-1.8718991,-1.9992322,2.2287633,2.226979,2.123243,1.762343,2.0504432,2.0559876,1.9816357,2.3400056,2.6631806,2.6637838
2016-07-27 04:30:00,2.5517666,1.9848872,-1.7159038,-2.5026217,-1.8718991,-2.0051103,2.1505923,2.164176,2.0597363,1.5638398,1.8863214,1.8560675,1.8026565,2.063943,2.533116,2.5513356
2016-07-27 05:00:00,2.3563836,1.7555221,-1.7017992,-2.5039563,-1.8718991,-2.0051734,1.9652792,1.9740437,1.8726667,1.353289,1.6761822,1.6726979,1.5912801,1.8522252,2.3089697,2.355961
2016-07-27 05:30:00,2.0274787,1.3706597,-1.6512954,-2.5097342,-1.8697151,-2.0051005,1.6619688,1.6463631,1.5539314,1.006138,1.3246118,1.3752133,1.2421645,1.5066296,1.9254991,2.0272036
2016-07-27 06:00:00,1.7708961,1.0825201,-1.6922443,-2.5218205,-1.8675312,-2.0030878,1.4103192,1.3841943,1.3076013,0.7980181,1.0827357,1.2041548,1.0168561,1.3316842,1.68564,1.7706858
2016-07-27 06:30:00,1.4795405,0.76437557,-1.8105413,-2.5185122,-1.8675312,-2.003709,1.1103708,1.1058336,1.0338718,0.49302757,0.7608322,0.9330846,0.7101158,1.0210098,1.4066979,1.4793576
2016-07-27 07:00:00,1.160514,0.41008008,-1.8392055,-2.5131464,-1.8675312,-2.0046918,0.7931012,0.79400814,0.7290386,0.14568341,0.40954816,0.6228355,0.36265528,0.652804,1.0599097,1.1603292
2016-07-27 07:30:00,0.23404849,-0.61127746,-1.8836628,-2.511545,-1.8675312,-2.0044632,-0.15036464,-0.1702404,-0.17331111,-0.7964303,-0.5398587,-0.19978082,-0.55838203,-0.30030417,0.07544268,0.23391116
2016-07-27 08:00:00,0.13562667,-0.7189622,-1.8742547,-2.5040653,-1.8675312,-2.004752,-0.2524463,-0.2700789,-0.28285778,-0.9092316,-0.6484101,-0.3086624,-0.6638994,-0.43442667,-0.042291038,0.13537264
2016-07-27 08:30:00,-1.3726395,-2.3944118,-1.898895,-2.5123625,-1.8653473,-2.0045493,-1.7699559,-1.7351395,-2.0506833,-2.4124599,-2.069583,-1.6974663,-2.1302798,-1.9412317,-1.7461768,-1.3735981
2016-07-27 09:00:00,-3.3556237,-3.9145837,-2.145374,-2.533835,-1.8631634,-2.002176,-3.934814,-4.0150094,-4.08848,-4.031663,-3.8799288,-3.782117,-4.0711412,-3.8292975,-3.8620858,-3.3564558
2016-07-27 09:30:00,-4.1691084,-4.490968,-2.3727067,-2.5362594,-1.8631634,-1.9995319,-4.6671557,-5.218415,-4.617629,-4.7092767,-4.628258,-4.921253,-4.57366,-4.763136,-4.548835,-4.1699986
2016-07-27 10:00:00,-4.6404567,-4.891415,-2.6367958,-2.5376441,-1.8631634,-1.9998679,-5.05526,-5.92749,-4.9435544,-5.1727457,-5.063988,-5.755549,-4.8731856,-5.447415,-4.9160557,-4.640732
2016-07-27 10:30:00,-5.044515,-5.2674594,-2.9157436,-2.534809,-1.8653473,-1.9961683,-5.4298935,-6.386288,-5.261033,-5.5875707,-5.498794,-6.22807,-5.1575813,-5.9244566,-5.2463717,-5.04476
2016-07-27 11:00:00,-5.469157,-5.6203628,-3.0865722,-2.5371506,-1.8675312,-1.9971566,-5.7400985,-6.7914658,-5.5668864,-5.9687314,-5.925788,-6.6596375,-5.461684,-6.3981376,-5.6216307,-5.469257
2016-07-27 11:30:00,-5.8024964,-5.9520683,-3.1978145,-2.5293894,-1.8697151,-1.9950324,-6.0155487,-7.028379,-5.850766,-6.226328,-6.2791963,-6.955114,-5.789097,-6.6694436,-5.925471,-5.8025656
2016-07-27 12:00:00,-6.095171,-6.2564487,-3.3601959,-2.5277514,-1.8718991,-1.9972177,-6.2923393,-7.2228813,-6.109707,-6.5249352,-6.6104445,-7.2273703,-6.066734,-6.954411,-6.2245216,-6.0955787
2016-07-27 12:30:00,-6.319302,-6.5106254,-3.5839503,-2.5353346,-1.8697151,-1.9978279,-6.561008,-7.4335666,-6.331491,-6.757575,-6.894285,-7.50102,-6.3112507,-7.21386,-6.441231,-6.3197236
2016-07-27 13:00:00,-6.431926,-6.652391,-3.7390862,-2.531198,-1.8675312,-1.9986792,-6.7222996,-7.4853654,-6.451895,-6.896597,-7.0704007,-7.586077,-6.44827,-7.3386464,-6.5562687,-6.4323587
2016-07-27 13:30:00,-6.61013,-6.839264,-3.8179328,-2.5327933,-1.8697151,-2.0012672,-6.8869743,-7.6166186,-6.609919,-7.1077223,-7.2841663,-7.749962,-6.6362014,-7.5120835,-6.7471557,-6.6095953
2016-07-27 14:00:00,-6.6696725,-6.9309106,-3.9266133,-2.5275934,-1.8718991,-2.001594,-6.994445,-7.6403375,-6.6876,-7.1933455,-7.3973055,-7.7841754,-6.7290106,-7.567561,-6.8119946,-6.6691256
2016-07-27 14:30:00,-6.362439,-6.5703382,-4.0600133,-2.528814,-1.8697151,-1.9999642,-6.782675,-7.417855,-6.383026,-6.8499403,-7.113721,-7.5263186,-6.3714466,-7.3180327,-6.3955827,-6.362871
2016-07-27 15:00:00,-6.673497,-6.9323425,-4.1047645,-2.533185,-1.8675312,-2.0004916,-7.0634427,-7.68082,-6.688091,-7.173621,-7.4394274,-7.8097186,-6.724228,-7.597871,-6.783451,-6.6730847
2016-07-27 15:30:00,-6.1757483,-6.345231,-4.1925607,-2.5309079,-1.8697151,-2.000094,-6.6710286,-7.300462,-6.186521,-6.6561413,-6.9113045,-7.331664,-6.1507607,-7.183936,-6.1296544,-6.1761594
2016-07-27 16:00:00,-6.412133,-6.6337748,-4.2496715,-2.528631,-1.8718991,-1.9996963,-6.8996377,-7.4541335,-6.4369063,-6.8998084,-7.213964,-7.566681,-6.4361343,-7.3741045,-6.430612,-6.4125524
2016-07-27 16:30:00,-6.264554,-6.4542403,-4.2894144,-2.5290961,-1.876267,-1.9997236,-6.7872796,-7.3510447,-6.2850876,-6.7447724,-7.038797,-7.425482,-6.2654147,-7.2554235,-6.2402816,-6.2649517
2016-07-27 17:00:00,-6.1177726,-6.2747064,-4.329158,-2.5295618,-1.8806349,-1.9997509,-6.6910214,-7.247957,-6.129734,-6.587928,-6.8629684,-7.257363,-6.0946965,-7.1367435,-6.0308557,-6.117992
2016-07-27 17:30:00,-5.972802,-6.090527,-4.3689003,-2.5300272,-1.8850027,-1.9997783,-6.5807586,-7.125237,-5.97438,-6.43098,-6.668771,-7.089029,-5.923978,-7.0092735,-5.80687,-5.973034
2016-07-27 18:00:00,-5.8407617,-5.903617,-4.4086437,-2.5304925,-1.8893707,-1.9998055,-6.4654818,-7.0039454,-5.8190265,-6.2740326,-6.4745746,-6.9034414,-5.753258,-6.8507485,-5.5664234,-5.840981
2016-07-27 18:30:00,-5.4844766,-5.5008006,-4.5096526,-2.5285826,-1.8893707,-1.999753,-6.117356,-6.626565,-5.4773016,-5.856281,-6.0011134,-6.4718127,-5.3889403,-6.425576,-5.053225,-5.484712
2016-07-27 19:00:00,-4.777914,-4.791797,-4.3285184,-2.5258052,-1.8893707,-1.9987135,-5.159186,-5.7536726,-4.87926,-5.060646,-5.064148,-5.5599527,-4.8073,-5.6028223,-4.136391,-4.7781334
2016-07-27 19:30:00,-4.6155844,-4.6130958,-4.271408,-2.5316074,-1.8937385,-2.0005593,-4.872908,-5.448711,-4.732494,-4.8464437,-4.7728295,-5.185185,-4.6968174,-5.365888,-3.9525814,-4.6157274
2016-07-27 20:00:00,-2.8175242,-3.3666103,-4.0813236,-2.5347426,-1.8981063,-2.0009058,-2.614729,-2.8349836,-3.3722472,-3.3436112,-2.5436196,-2.6779897,-3.2760582,-3.0149546,-2.2043726,-2.8176863
2016-07-27 20:30:00,-1.8993851,-2.713412,-3.9053032,-2.5230253,-1.8959224,-2.0024536,-1.8682332,-2.038832,-2.4510431,-2.7085543,-1.8595572,-1.9535952,-2.4737792,-2.171549,-1.595582,-1.9001728
2016-07-27 21:00:00,-2.83941,-3.4026215,-3.9189417,-2.5282767,-1.8937385,-2.0004866,-2.701496,-2.907238,-3.4202573,-3.3847558,-2.638497,-2.753209,-3.3361976,-3.0689871,-2.2642133,-2.839589
2016-07-27 21:30:00,-1.688532,-2.4781442,-3.8912387,-2.5315478,-1.8981063,-1.9970695,-1.6392901,-1.7958894,-2.1015315,-2.431575,-1.588944,-1.5919126,-2.2115364,-1.8686906,-1.335481,-1.6879491
2016-07-27 22:00:00,-0.7703171,-1.4754324,-3.8328497,-2.5261111,-1.9026881,-1.995606,-0.9135161,-0.9677252,-0.98723733,-1.4583694,-0.8759318,-0.723572,-1.2866637,-1.0333024,-0.6032084,-0.76989055
2016-07-27 22:30:00,-0.71931267,-1.4932554,-3.8686504,-2.4862428,-1.9050393,-1.9847467,-0.92489564,-0.98169774,-1.0007925,-1.1790822,-0.7507918,-0.5875325,-1.2413864,-1.0707034,-0.48288703,-0.7188722
2016-07-27 23:00:00,0.22865093,-0.5081105,-3.7800012,-2.4374866,-1.9073906,-1.9735961,-0.2471633,0.005493766,-0.011951559,0.10770918,0.0031427206,0.36281812,-0.1928984,-0.22537422,0.5285529,0.2288276
2016-07-27 23:30:00,0.91494644,0.5589055,-3.4343545,-2.3441281,-1.9073906,-1.9469824,0.55976117,1.0012504,0.9214879,0.9919096,0.8455063,1.3889347,0.9072653,0.71257865,1.1839656,0.91391766
2016-07-28 00:00:00,1.7964977,1.2358884,-3.2429914,-2.4350724,-1.9073906,-1.9758097,1.1216282,1.553054,1.4915987,1.54556,1.4508828,1.7112056,1.4623619,1.6270276,1.987739,1.7954456
2016-07-28 00:30:00,2.103869,1.5469257,-3.0290527,-2.4707055,-1.9026881,-1.983385,1.3933934,1.8056713,1.7422103,1.66107,1.7432882,1.8794895,1.6848143,2.0345855,2.2759202,2.1031098
2016-07-28 01:00:00,2.4279702,1.9147409,-2.767404,-2.3893313,-1.8981063,-1.9694574,1.7700847,2.0646691,2.0345278,2.22555,2.1146247,2.3238738,2.1193898,2.41761,2.5226882,2.4269292
2016-07-28 01:30:00,2.6292756,2.0920548,-2.6255515,-2.334255,-1.9003369,-1.9540285,1.9821945,2.2093074,2.1803298,2.2716753,2.289416,2.767833,2.326751,2.462794,2.5409815,2.6291006
2016-07-28 02:00:00,2.7169888,2.1676548,-2.7799456,-2.486059,-1.9026881,-1.988701,1.9788195,2.3175309,2.2438786,2.0716252,2.206024,2.29613,2.2138436,2.6811845,2.8537786,2.7157643
2016-07-28 02:30:00,2.738877,2.1714065,-2.65496,-2.4886115,-1.9003369,-1.987553,2.0366883,2.3203561,2.244499,2.0969536,2.237612,2.3253734,2.2279117,2.7164395,2.884878,2.7376473
2016-07-28 03:00:00,2.7481577,2.1772015,-2.6532302,-2.484138,-1.8981063,-1.9861743,2.042364,2.3256586,2.2467716,2.1280882,2.2652476,2.3483508,2.2438781,2.741596,2.896382,2.746939
2016-07-28 03:30:00,2.6698992,2.1539261,-2.4623654,-2.5263035,-1.8981063,-1.9984497,2.0915585,2.3016584,2.2279494,1.8562251,2.0724802,2.157918,2.0659447,2.481384,2.8061702,2.670091
