datetime,Model: PPFD_Avg+AirTC_Avg+Sedge+VWC+Grass,Model: PPFD_Avg,Model: AirTC_Avg,Model: Sedge,Model: VWC,Model: Grass,Model: PPFD_Avg+Sedge,Model: AirTC_Avg+Sedge,Model: Sedge+VWC,Model: Sedge+Grass,Model: PPFD_Avg+Sedge+VWC,Model: AirTC_Avg+Sedge+VWC,Model: Sedge+VWC+Grass,Model: PPFD_Avg+Sedge+VWC+Grass,Model: AirTC_Avg+Sedge+VWC+Grass,BestModel: Sedge+VWC
2016-07-17 22:00:00,4.9681945,6.892673,6.2433,5.779655,10.995139,6.367714,5.8032374,5.572329,4.29582,5.045552,4.293883,5.43644,4.733141,4.068581,4.0933776,4.296021
2016-07-17 22:30:00,4.758847,6.874011,6.102526,5.781374,10.978591,5.8486195,5.886013,5.545648,4.2905784,5.0982513,4.0321703,5.4599643,4.636778,4.318517,4.779512,4.290779
2016-07-17 23:00:00,4.7143736,6.8719816,6.0872817,5.8137665,10.962044,5.413847,5.922265,5.558157,4.393427,5.234341,4.0682445,5.552967,4.584813,4.8194256,5.9270363,4.393634
2016-07-17 23:30:00,4.6639595,6.8757844,6.085346,5.788002,10.895852,5.6103244,5.8838954,5.5424438,4.2574377,5.2321615,4.0620613,5.4188924,4.4343066,5.0157385,6.140584,4.2576375
2016-07-18 00:00:00,4.4504786,6.8642807,6.095267,5.813058,10.829661,5.671353,5.9414024,5.56102,4.3005347,5.266728,3.9688418,5.4355397,4.4772654,5.0139084,6.2252846,4.300739
2016-07-18 00:30:00,4.3308697,6.861529,6.0967183,5.782,10.829661,5.6310444,5.9216957,5.54363,4.1910887,5.2284293,3.8790622,5.3392835,4.382699,4.9017735,6.1226215,4.1912866
2016-07-18 01:00:00,4.2620373,6.8574615,6.1607213,5.8659344,10.829661,6.120384,5.9324927,5.608307,4.486868,5.3596983,3.9993403,5.578872,4.589487,5.376071,6.6878667,4.487084
2016-07-18 01:30:00,4.056844,6.856456,6.2487173,5.857615,10.796565,6.3938813,5.9262214,5.618368,4.434952,5.3645067,3.9707692,5.508119,4.517276,5.5317445,6.8344126,4.435166
2016-07-18 02:00:00,4.287653,6.8542094,6.1531873,5.925213,10.76347,6.5437164,5.9387164,5.641246,4.6505637,5.4530864,4.078812,5.7071633,4.710461,5.708687,7.0983715,4.6507907
2016-07-18 02:30:00,3.9155807,6.8529778,6.1526494,5.7833843,10.746922,6.638006,5.8905554,5.559014,4.13947,5.347478,3.8653936,5.2569447,4.3040795,5.5808673,6.9518294,4.139667
2016-07-18 03:00:00,3.8428435,6.8533244,6.2517266,5.780103,10.730374,5.812446,5.8908267,5.573977,4.1166067,5.2497544,3.869151,5.213319,4.299794,5.0511656,6.228459,4.116803
2016-07-18 03:30:00,3.900885,6.8522463,6.2852664,5.831879,10.680731,5.6908545,5.9027686,5.609218,4.265164,5.2893043,3.9722257,5.3247313,4.4728565,5.0240397,6.1024404,4.2653694
2016-07-18 04:00:00,5.7636313,6.8530107,6.374883,6.8731666,10.631087,6.4617176,6.168314,6.3539286,7.241843,6.496099,5.5653925,7.900376,7.209662,6.755441,8.12237,7.242226
2016-07-18 04:30:00,7.8976336,6.8569493,6.336476,7.8883524,10.597992,7.43303,6.4933243,7.0818253,10.994178,7.5955563,7.3614397,10.506091,11.35789,8.684787,10.550914,10.99459
2016-07-18 05:00:00,10.817016,6.862436,6.444381,9.279473,10.564896,8.157881,6.9673905,7.383932,14.429656,8.109989,9.557926,13.052601,14.903915,10.556864,13.090078,14.429901
2016-07-18 05:30:00,13.606703,6.8654304,6.7569175,10.589908,10.5318,8.882731,7.5312967,8.547157,17.807116,9.489482,11.490151,14.8590555,17.697206,12.059784,15.09967,17.807486
2016-07-18 06:00:00,15.170311,6.8614783,6.7211766,11.900342,10.498705,9.607582,8.017667,9.5805,20.427935,10.748826,13.03474,16.120508,20.33138,13.5885725,17.222162,20.427216
2016-07-18 06:30:00,17.116606,6.866713,6.828398,13.210775,10.482157,10.332433,8.634847,10.690079,22.581425,11.948229,14.874707,17.388182,21.873037,15.635083,19.344444,22.5836
2016-07-18 07:00:00,17.693867,6.869008,7.150063,13.623524,10.46561,10.380686,8.959597,11.193087,23.024364,12.486314,15.609624,17.922886,22.3748,16.133179,19.991121,23.026611
2016-07-18 07:30:00,17.655779,6.8756957,7.382189,13.416745,10.449061,10.413686,9.0357,11.168608,22.716045,12.165841,15.624041,17.905167,22.00766,16.013056,19.671167,22.71825
2016-07-18 08:00:00,17.042505,6.8707523,7.485753,13.122759,10.432513,10.283465,8.658782,11.007838,22.301975,11.867921,14.895492,17.737917,21.607775,15.54516,19.259651,22.304121
2016-07-18 08:30:00,18.851973,7.0038266,7.6766605,13.086903,10.432513,10.302189,10.767842,11.06426,22.250711,11.800773,17.02544,17.883366,21.546581,16.634537,19.238943,22.252728
2016-07-18 09:00:00,19.427698,6.8995357,7.850099,14.289136,10.432513,10.569031,11.151589,12.152592,23.716362,13.192369,17.627666,18.964037,23.061304,17.51556,20.857185,23.718725
2016-07-18 09:30:00,20.221428,7.112372,8.008565,13.587451,10.449061,10.36916,11.873418,11.625364,22.923046,12.445793,18.366693,18.603886,22.274174,17.637901,20.093412,22.925285
2016-07-18 10:00:00,21.060886,7.1166577,8.192575,13.904611,10.46561,10.462226,12.477927,11.975424,23.36522,12.801326,19.185799,19.061422,22.722483,18.226084,20.548805,23.36752
2016-07-18 10:30:00,20.283422,7.1234035,8.202086,13.570741,10.449061,10.441526,11.896541,11.697883,22.902786,12.357841,18.409403,18.779871,22.21027,17.608318,20.07179,22.90502
2016-07-18 11:00:00,20.904623,7.13677,8.467346,14.116492,10.432513,10.521733,12.565378,12.289414,23.50701,13.015877,19.153982,19.447628,22.858368,18.25308,20.701763,23.509338
2016-07-18 11:30:00,21.287354,7.032186,8.369062,14.007184,10.415965,10.511607,12.781841,12.148769,23.316885,12.876247,19.497103,19.223246,22.656515,18.438974,20.52738,23.319191
2016-07-18 12:00:00,22.186693,7.022018,8.593107,14.919166,10.399418,10.766566,13.806814,13.029632,24.36521,13.801361,20.623812,20.070911,23.668085,19.54834,21.435358,24.367683
2016-07-18 12:30:00,20.798876,7.133328,8.802357,14.249836,10.399418,10.567871,12.684296,12.56659,23.553558,13.138677,19.204956,19.730892,22.894773,18.292955,20.677519,23.555908
2016-07-18 13:00:00,22.23869,6.9594045,9.247275,14.5723,10.399418,10.619936,13.817104,13.083543,23.944592,13.519371,20.73584,20.298868,23.305702,19.649086,20.994463,23.946999
2016-07-18 13:30:00,23.118668,7.2550435,9.425883,14.190687,10.399418,10.520484,14.446734,12.950204,23.481836,13.122085,21.552029,20.153622,22.85265,20.157532,20.53157,23.484173
2016-07-18 14:00:00,24.73137,7.723581,9.337104,15.137485,10.399418,10.716583,15.97691,13.579415,24.629953,14.179026,23.361668,20.783365,24.021193,21.975626,21.76723,24.632465
2016-07-18 14:30:00,19.328835,7.124264,8.961935,13.022922,10.399418,10.207819,11.319888,11.716233,22.055151,11.794724,17.663084,18.941738,21.396553,16.955223,19.187967,22.057148
2016-07-18 15:00:00,13.78138,6.961664,7.766499,9.676463,10.399418,9.782865,7.838181,8.368282,15.173373,8.090715,11.6782255,14.148693,15.978202,12.691894,14.83764,15.17366
2016-07-18 15:30:00,8.902747,7.1271253,6.4087176,6.5231204,10.415965,9.357909,6.2204986,6.1224275,6.340024,6.592889,6.571874,7.05584,8.113733,9.566147,10.682903,6.3403583
2016-07-18 16:00:00,5.839026,7.145333,6.2469115,5.7795,10.432513,6.330233,5.5399914,5.5728345,4.0483775,5.0420175,5.0014687,4.9616385,4.66675,4.3761654,3.9257326,4.0482955
2016-07-18 16:30:00,7.1838694,7.544891,6.3181868,5.779504,10.515253,6.2390766,4.9641166,5.5824585,4.0260396,5.0483923,6.774177,5.020119,4.6015043,6.164577,3.9774451,4.0259547
2016-07-18 17:00:00,6.2362337,6.990468,6.262561,5.7801595,10.597992,6.07847,5.302622,5.5757957,4.0264096,5.06878,5.5120387,5.0999746,4.514728,4.760829,4.2462597,4.0266037
2016-07-18 17:30:00,7.3462396,7.413124,6.1542635,5.788789,10.581444,5.516742,5.0033736,5.562441,4.0455184,5.153753,6.7110744,5.1339235,4.422994,5.671012,5.125553,4.045714
2016-07-18 18:00:00,8.289235,8.378596,6.069957,5.780709,10.564896,5.9729223,4.8912783,5.5319114,4.015606,5.0823045,8.167479,5.125176,4.4835453,6.9856334,4.526456,4.0155206
2016-07-18 18:30:00,7.5832286,7.3320374,5.9671936,5.779694,10.515253,6.288767,5.0121207,5.539626,4.026509,5.0425043,6.558095,5.1308045,4.6211147,5.973117,4.3881354,4.026425
2016-07-18 19:00:00,8.176866,7.8677607,5.9469905,5.786535,10.46561,5.4918427,4.8988285,5.6676664,4.056807,5.1578016,7.313434,5.163325,4.3571925,6.1063666,5.5495024,4.056725
2016-07-18 19:30:00,7.46067,6.88243,5.93904,5.7796283,10.46561,6.1526403,5.1727986,5.7192044,4.0397544,5.0591207,5.80414,5.1630316,4.586492,5.1158085,4.9070625,4.0396714
2016-07-18 20:00:00,7.1255803,7.0274186,5.9369984,5.7798014,10.46561,6.2091317,5.434666,5.7417417,4.040182,5.05238,5.2095017,5.1689487,4.6086874,4.5334363,4.8937044,4.0400987
2016-07-18 20:30:00,7.934279,7.3747945,5.937204,5.7798305,10.415965,6.113585,5.0026946,5.739513,4.053662,5.0641236,6.5313067,5.1267037,4.58994,5.8493657,4.96902,4.0535803
2016-07-18 21:00:00,7.2609825,7.030702,5.9211245,5.7795935,10.3663225,6.0382304,5.446274,5.9155965,4.0664854,5.0731087,5.1234694,5.126576,4.5783706,4.4958205,5.2655134,4.0664053
2016-07-18 21:30:00,7.7509165,6.8199596,5.924863,5.7795,10.316679,6.6753354,5.1370635,5.874526,4.0796638,5.0728874,5.8580704,5.0746408,4.842014,5.489391,4.728038,4.0795846
2016-07-18 22:00:00,6.864173,7.019692,5.916638,5.779522,10.267035,6.578511,5.6684237,5.964725,4.0931263,5.064252,4.650773,5.063841,4.822758,4.364411,4.9270015,4.093049
2016-07-18 22:30:00,6.468544,6.9010563,5.92161,5.779544,10.217392,6.4816875,5.752969,5.9102325,4.106588,5.0556164,4.329817,4.9997697,4.803501,4.308253,4.9339314,4.1065116
2016-07-18 23:00:00,6.23606,6.883091,5.9237876,5.7795024,10.167748,6.9257007,5.8448634,5.886322,4.1198945,5.095285,4.082701,4.9670243,4.9927654,4.17403,4.5671463,4.11982
2016-07-18 23:30:00,5.6405544,6.8674936,5.9278893,5.779785,10.134653,5.985434,5.9130716,5.8415933,4.129533,5.0797853,4.1501174,4.9159145,4.6426783,4.601154,5.231456,4.129459
2016-07-19 00:00:00,5.2162795,6.861969,5.93988,5.8063736,10.101557,5.717548,5.930815,5.7327943,4.2041154,5.2655478,4.2278647,4.9366446,4.22059,5.2346497,6.4455247,4.2040486
2016-07-19 00:30:00,5.2413983,6.8591676,5.9382925,5.820869,10.068461,5.5773945,5.924931,5.7625513,4.2488422,5.2629633,4.2782493,4.9575706,4.322827,5.216256,6.269412,4.24878
2016-07-19 01:00:00,5.2856426,6.856777,5.9298744,5.7843127,10.035365,5.580693,5.904865,5.823685,4.1675262,5.134228,4.256056,4.8899713,4.533061,4.8842363,5.5280485,4.1674566
2016-07-19 01:30:00,5.206622,6.855446,5.932241,5.792834,10.00227,5.4646993,5.9025726,5.8050103,4.197504,5.17155,4.2913356,4.880357,4.475875,5.0166364,5.6833878,4.197437
2016-07-19 02:00:00,5.362187,6.8545322,5.930334,5.7991343,9.969174,5.386491,5.901137,5.8312836,4.2219987,5.213109,4.3220444,4.913621,4.3927817,5.168008,5.99499,4.221935
2016-07-19 02:30:00,5.3540072,6.853227,5.939062,5.837464,9.952627,5.7336416,5.908107,5.7682567,4.3211,5.3007655,4.389862,4.912481,4.3399224,5.391258,6.4791856,4.321046
2016-07-19 03:00:00,5.194662,6.8529806,5.9454775,5.8510365,9.936079,5.6237454,5.9113708,5.7289195,4.359079,5.3010907,4.42038,4.9200096,4.4217563,5.3649273,6.2776513,4.3590283
2016-07-19 03:30:00,5.4298654,6.852762,5.945123,5.910591,9.902983,5.8898573,5.9288793,5.778479,4.515053,5.3946285,4.52881,5.0763316,4.4765735,5.5542507,6.6808624,4.5150175
2016-07-19 04:00:00,5.266864,6.853533,5.9466577,5.854745,9.869887,5.7972703,5.9145503,5.723936,4.386112,5.3273783,4.4614725,4.8725863,4.384084,5.4772406,6.49063,4.3860645
2016-07-19 04:30:00,5.115034,6.8539634,5.952142,5.8519835,9.820244,5.699216,5.9152904,5.6849566,4.3927045,5.3118143,4.483963,4.807843,4.4354873,5.4507055,6.2928295,4.3926573
2016-07-19 05:00:00,5.1969066,6.853514,5.950786,5.859906,9.7706,5.7376933,5.9160676,5.700329,4.425673,5.325213,4.525535,4.8099666,4.4562216,5.5029435,6.351579,4.425629
2016-07-19 05:30:00,5.264935,6.85415,5.948744,5.80592,9.7706,6.2725253,5.901813,5.6712594,4.292385,5.2960796,4.4453835,4.6910796,4.2170506,5.6076555,6.788626,4.292329
2016-07-19 06:00:00,5.227112,6.8556504,5.9500866,5.820485,9.7706,6.1106863,5.9118295,5.673792,4.3283453,5.313655,4.459084,4.7141275,4.2640624,5.5633664,6.6542416,4.3282924
2016-07-19 06:30:00,5.2174006,6.856643,5.949588,5.8361955,9.720957,5.7725015,5.9203258,5.6895823,4.38054,5.3044143,4.507138,4.753575,4.4054885,5.500633,6.3579946,4.3804927
2016-07-19 07:00:00,5.363719,6.860938,5.9530554,5.8897495,9.671313,6.211533,5.9526496,5.708745,4.5261703,5.3823576,4.5999084,4.847453,4.435584,5.6875405,6.777642,4.5261364
2016-07-19 07:30:00,5.389906,6.861753,5.946501,5.833229,9.654766,6.107432,5.9382763,5.707946,4.391094,5.326672,4.5220246,4.7708225,4.33639,5.6007104,6.6756716,4.3910475
2016-07-19 08:00:00,5.3870225,6.8794494,5.9502788,5.8208165,9.638218,6.521945,5.8956895,5.672763,4.3649187,5.358834,4.44981,4.692507,4.326451,5.806923,6.968237,4.364869
2016-07-19 08:30:00,5.6311584,6.8791265,5.947187,5.8799376,9.588574,6.72175,5.94712,5.7403455,4.524293,5.4435177,4.567348,4.875856,4.478963,5.99303,7.2128124,4.5242596
2016-07-19 09:00:00,5.6937323,6.8945527,5.944708,5.8740363,9.538931,6.5173364,5.874904,5.7523055,4.523131,5.4036946,4.5317054,4.898014,4.473539,5.9585423,7.0715027,4.5230975
2016-07-19 09:30:00,5.8652487,6.890153,5.936014,5.881191,9.522383,6.245707,5.9001303,5.8389397,4.545265,5.373077,4.5674467,5.0938034,4.4701934,5.7544866,6.9401674,4.5452337
2016-07-19 10:00:00,5.9268003,6.9434943,5.9298134,5.8311744,9.505836,6.1379185,5.742276,5.864295,4.464733,5.3240347,4.4821014,5.118276,4.3781056,5.7800975,6.8419228,4.464859
2016-07-19 10:30:00,6.288578,7.0286326,5.925996,5.838103,9.47274,6.094799,5.7203774,5.9120536,4.500599,5.3318567,4.709844,5.2253695,4.4170046,5.8975716,6.844876,4.500725
2016-07-19 11:00:00,6.3921485,7.078123,5.9269795,5.811654,9.439644,6.004424,5.685431,5.8787255,4.47939,5.2976503,4.7782187,5.166175,4.390121,5.8827686,6.7082305,4.4795094
2016-07-19 11:30:00,6.1146636,7.0389285,5.929525,5.8107915,9.423096,6.479787,5.6930513,5.8500876,4.4899235,5.341651,4.6747904,5.1222844,4.3975334,6.1440487,7.085577,4.490042
2016-07-19 12:00:00,6.010229,7.023239,5.93179,5.8464293,9.4065485,6.816095,5.7291913,5.855626,4.562874,5.42928,4.70619,5.1617947,4.554745,6.353375,7.345458,4.5630016
2016-07-19 12:30:00,5.8444595,7.03541,5.9372735,5.807258,9.39,6.8682103,5.690557,5.7621217,4.5078998,5.403636,4.655072,4.9779887,4.549081,6.351574,7.2599635,4.5080175
2016-07-19 13:00:00,6.671207,7.1106176,5.9379864,6.1542835,9.373452,7.0229287,5.8483176,6.0435777,5.259734,5.7261887,5.684634,5.7124605,5.130886,7.1301093,7.8309994,5.2597713
2016-07-19 13:30:00,6.6448145,6.99959,5.9224143,5.925877,9.39,6.5103636,5.44061,6.0224695,4.7107406,5.4468884,5.367553,5.525301,4.6393332,6.6584663,7.340612,4.7108865
2016-07-19 14:00:00,6.8451533,6.9759703,5.9145083,5.870845,9.4065485,6.082766,5.3356843,6.0536294,4.604625,5.3653693,5.3122845,5.556143,4.5196195,6.330569,6.9870234,4.604758
2016-07-19 14:30:00,7.2110286,7.178342,5.918846,5.8514524,9.373452,5.661354,5.1194267,6.0018177,4.595482,5.3063745,5.7034917,5.445572,4.61205,6.0278354,6.560623,4.5956097
2016-07-19 15:00:00,6.69286,7.147515,5.9223185,5.8175607,9.340357,5.5072937,5.571824,5.9348664,4.5615444,5.250414,4.929536,5.3212214,4.60833,5.5588574,6.329188,4.561664
2016-07-19 15:30:00,6.953357,6.9532013,5.9268837,5.7994585,9.340357,5.63617,5.2329044,5.8693867,4.53059,5.2477016,5.2080235,5.192191,4.514377,5.8885016,6.343263,4.5307045
2016-07-19 16:00:00,6.9100432,6.87597,5.9328656,5.845722,9.340357,5.805715,5.2383494,5.84323,4.609702,5.318846,5.390446,5.172398,4.5523915,6.197049,6.491056,4.6098275
2016-07-19 16:30:00,6.670756,7.0106826,5.915365,5.89807,9.290713,6.1487346,5.4602275,6.0648613,4.7352443,5.3918786,5.2662616,5.6557198,4.60803,6.344815,7.0422487,4.735381
2016-07-19 17:00:00,6.8606267,7.0000033,5.9096084,5.9377074,9.241071,5.898753,5.4506416,6.18794,4.8390527,5.4241977,5.3696704,5.9828877,4.777701,6.2534647,7.1107755,4.8391986
2016-07-19 17:30:00,6.963505,7.027102,5.9119678,5.796249,9.224523,5.420593,5.4454226,6.024531,4.609165,5.1866193,4.999596,5.539237,4.7305694,5.267752,6.2216773,4.609277
2016-07-19 18:00:00,6.728079,7.1446733,5.914862,5.78232,9.207974,5.5535083,5.5452867,5.9865746,4.597356,5.1373305,4.8266826,5.4605465,4.8128533,5.0052667,5.918743,4.597463
2016-07-19 18:30:00,6.5499926,7.0119047,5.9130363,5.786336,9.174879,5.522906,5.6763453,6.099441,4.628242,5.149541,4.556067,5.7286654,4.809193,5.097262,6.2004776,4.62835
2016-07-19 19:00:00,6.328481,6.9144807,5.9101477,5.781424,9.141784,5.7754955,5.730948,6.0829787,4.6438603,5.107269,4.5834537,5.70519,4.926462,5.008182,5.9166327,4.6439667
2016-07-19 19:30:00,6.471833,6.8915744,5.924432,5.7841754,9.108687,5.463819,5.8118496,6.1495757,4.672583,5.162547,4.6521235,5.874651,4.7800927,5.2504597,6.4188766,4.6726894
2016-07-19 20:00:00,6.8649716,6.892798,5.951854,5.79955,9.075592,5.3921824,5.819526,6.284365,4.722892,5.215151,4.6894727,6.2157297,4.713609,5.4058857,6.944197,4.7230015
2016-07-19 20:30:00,6.8547134,6.897755,5.9515934,5.8067718,9.042497,5.365624,5.8028364,6.2881455,4.7592597,5.2153873,4.701349,6.2460475,4.7657866,5.3779383,6.902866,4.7593703
2016-07-19 21:00:00,6.8199754,7.0220566,5.9569244,5.792592,9.0094,5.4658127,5.679936,6.3025517,4.759031,5.171004,4.6476603,6.294533,4.8372297,5.215016,6.738387,4.7591376
2016-07-19 21:30:00,6.6271133,6.8966565,5.9541283,5.78103,9.0094,5.7422447,5.785566,6.2819395,4.7392597,5.1109247,4.685608,6.2372904,4.9608593,5.0966563,6.3689466,4.739364
2016-07-19 22:00:00,7.1739197,6.872879,5.978022,5.7960186,9.0094,5.3676586,5.9033394,6.3463073,4.76489,5.204495,4.792722,6.545138,4.751222,5.5096455,7.143274,4.764998
2016-07-19 22:30:00,6.688492,6.881843,5.9815593,5.779501,9.025949,6.9570594,5.850301,6.348746,4.7246356,5.098088,4.7267385,6.5413294,5.4200153,4.6316442,5.475616,4.724739
2016-07-19 23:00:00,7.0432644,6.89688,5.9827385,5.7886434,9.042497,5.434384,5.7913885,6.350794,4.7282596,5.1749372,4.6774087,6.5658455,4.7904596,5.2872047,7.0233774,4.728366
2016-07-19 23:30:00,6.7242794,6.8774652,5.982865,5.779607,9.0094,6.3629484,5.869468,6.3501687,4.736826,5.0450697,4.7518816,6.5654593,5.1970572,4.921128,6.076293,4.7369294
2016-07-20 00:00:00,6.663011,6.8723006,5.9915485,5.7795005,8.976305,7.2260327,5.8918834,6.3595643,4.760662,5.334803,4.789355,6.665683,5.54184,4.542914,5.2817135,4.7607646
2016-07-20 00:30:00,6.8487735,6.85984,6.0022783,5.779509,8.94321,6.7612233,5.914695,6.371186,4.7846956,5.0805807,4.8588653,6.7778597,5.374561,4.8639755,5.825835,4.7847977
2016-07-20 01:00:00,7.2658477,6.856624,6.0136986,5.780343,8.910114,5.9642034,5.903079,6.383625,4.8101397,5.082983,4.8918567,6.8985634,5.0810103,5.2486043,6.707167,4.810241
2016-07-20 01:30:00,7.244848,6.8533444,6.0335326,5.7795153,8.843923,6.643715,5.89072,6.4050374,4.85676,5.0700765,4.9417834,7.059092,5.3653374,4.9737473,6.17907,4.8568606
2016-07-20 02:00:00,7.6638603,6.8530407,6.013682,5.820428,8.777731,5.544672,5.90218,6.3869863,4.9747586,5.2582808,5.0336695,7.014705,4.8043694,5.845857,7.72497,4.974867
2016-07-20 02:30:00,7.6108227,6.852672,6.008999,5.79717,8.810827,5.3685803,5.893667,6.379954,4.910969,5.201078,4.986216,6.9210205,4.8406973,5.6909933,7.426789,4.911073
2016-07-20 03:00:00,7.7698145,6.8522735,6.04113,5.7975593,8.843923,5.5317526,5.892315,6.414786,4.8876166,5.232238,4.9695077,7.120939,4.7327967,5.7871795,7.93138,4.8877206
2016-07-20 03:30:00,7.3219137,6.8531513,6.0466046,5.7795005,8.827375,6.782575,5.8900023,6.419193,4.8687444,5.08248,4.9519672,7.120553,5.4248953,4.8929887,6.1416106,4.868844
2016-07-20 04:00:00,7.803085,6.854215,6.0522723,5.780107,8.810827,5.5970564,5.8941154,6.425383,4.88179,5.1277385,4.9578433,7.1472144,4.974913,5.4680405,7.3660107,4.88189
2016-07-20 04:30:00,7.856747,6.8551993,6.0512366,5.7833724,8.761184,5.535727,5.898752,6.424536,4.9234023,5.1430593,4.9863205,7.1423044,4.963232,5.532439,7.4536567,4.923502
2016-07-20 05:00:00,7.8330965,6.855842,6.0798554,5.779819,8.71154,6.229426,5.900033,6.4552326,4.953354,5.0499115,5.0038276,7.27073,5.2543316,5.230673,6.943325,4.9534516
2016-07-20 05:30:00,7.668546,6.8569174,6.0897846,5.7795057,8.65977,6.7831035,5.9039054,6.4659605,4.9888453,5.0825334,5.0184627,7.313645,5.485279,4.9217653,6.4650474,4.9889417
2016-07-20 06:00:00,7.8925076,6.863484,6.101955,5.7795677,8.600615,6.3915014,5.928163,6.4791465,5.0249786,5.0475774,5.01813,7.3678784,5.3523836,5.1575465,6.9462,5.0250735
2016-07-20 06:30:00,7.7488017,6.862916,6.0851107,5.7795086,8.561055,6.4919705,5.92605,6.460898,5.0488954,5.0564947,5.031751,7.283647,5.4030437,5.1048923,6.7115602,5.0489902
2016-07-20 07:00:00,7.76126,6.8696976,6.09408,5.7795296,8.521495,6.5139127,5.90325,6.470615,5.0729494,5.058482,5.0246935,7.3239,5.4235916,5.083263,6.757129,5.072467
2016-07-20 07:30:00,7.6012225,6.890299,6.102317,5.779936,8.481935,6.1107025,5.8138213,6.4795704,5.094847,5.06459,4.9867973,7.3113513,5.2809954,5.2029347,7.2208495,5.094181
2016-07-20 08:00:00,6.840912,6.9021964,6.107766,5.78334,8.442375,5.474125,5.7485895,6.485759,5.122623,5.2096605,4.969526,7.276875,4.8557153,5.665988,8.343655,5.121955
2016-07-20 08:30:00,7.5548444,6.897349,6.1002283,5.7795243,8.422595,6.373889,5.779197,6.477273,5.125358,5.045951,4.9877253,7.27318,5.399639,5.075568,6.937781,5.1246867
2016-07-20 09:00:00,7.374453,6.9270554,6.102746,5.7795014,8.402815,6.8228145,5.7130036,6.4799986,5.1357594,5.0860806,4.966526,7.2561307,5.578808,4.699413,6.5089498,5.1350865
2016-07-20 09:30:00,7.4404483,7.0826225,6.100043,5.779501,8.3632555,7.038135,5.648392,6.4770703,5.1566534,5.167491,4.877529,7.232464,5.669981,4.7924356,6.27059,5.155978
2016-07-20 10:00:00,7.0696936,7.0376596,6.110748,5.779515,8.323695,6.5822763,5.6645603,6.488665,5.177577,5.0645804,4.914997,7.1907315,5.5101013,4.693698,6.8056045,5.1768985
2016-07-20 10:30:00,7.0926394,7.1080413,6.1055684,5.7795053,8.323695,6.6323214,5.6123433,6.4830546,5.177558,5.069046,4.882246,7.19771,5.529388,4.6648555,6.715237,5.1768794
2016-07-20 11:00:00,6.672627,6.965145,6.111725,5.779539,8.323695,6.2453237,5.2272897,6.489725,5.1776257,5.047664,5.091678,7.1894164,5.380153,4.6804147,7.148874,5.1769466
2016-07-20 11:30:00,6.7108254,6.9698157,6.1007,5.779501,8.264356,6.345356,5.233138,6.477782,5.2088914,5.043371,5.0848246,7.163305,5.43671,4.717594,6.9588323,5.208208
2016-07-20 12:00:00,7.0102873,6.993216,6.098047,5.7795086,8.20365,6.34404,5.6740117,6.4749093,5.2402496,5.0432625,4.9956765,7.125915,5.45427,4.9658594,6.935265,5.239562
2016-07-20 12:30:00,7.1800256,7.0005126,6.0952764,5.7795005,8.20365,6.764554,5.672465,6.4719076,5.240234,5.0808682,4.9893656,7.129648,5.601458,4.6571045,6.494757,5.2395453
2016-07-20 13:00:00,6.042292,7.080035,6.080242,5.7822785,8.20365,5.542276,5.5262403,6.455859,5.2458496,5.140197,5.012559,7.1500483,5.1405354,5.2072954,7.6255274,5.2451625
2016-07-20 13:30:00,7.2007136,6.9489446,6.071896,5.779502,8.154586,6.9254847,5.2068286,6.4465857,5.2611322,5.095265,5.084205,7.133841,5.6422815,5.049565,6.148847,5.2604413
2016-07-20 14:00:00,6.886536,7.0040417,6.07129,5.779514,8.104577,6.6549625,5.350756,6.44593,5.2820506,5.0710807,5.0283074,7.107349,5.574096,4.8626857,6.410795,5.281357
2016-07-20 14:30:00,6.610999,7.286013,6.081144,5.77957,8.104577,6.4083514,5.021836,6.4566073,5.2821655,5.049088,5.0532866,7.0940747,5.503293,5.1115317,6.733555,5.2814717
2016-07-20 15:00:00,6.87059,8.223504,6.0702205,5.779509,8.104577,6.5767255,4.8115625,6.4447713,5.2820406,5.064077,5.110026,7.1087904,5.5543156,5.900727,6.480346,5.2813463
2016-07-20 15:30:00,6.518877,7.8376155,6.056475,5.7797966,8.129581,6.1707616,4.8986135,6.4299088,5.272176,5.0570793,5.0488563,7.091919,5.4061317,5.112227,6.778877,5.2714834
2016-07-20 16:00:00,7.4818597,8.687825,6.0370874,5.7795005,8.154586,7.0479345,5.123986,6.4088855,5.2611284,5.176216,5.7387753,7.022337,5.673221,6.8120275,5.754623,5.2604375
2016-07-20 16:30:00,7.321821,7.926824,6.022618,5.779502,8.104577,6.970064,4.878252,6.393214,5.282027,5.1068807,5.0397906,6.949633,5.653699,6.2107716,5.7162514,5.281333
2016-07-20 17:00:00,6.9148145,7.6020446,6.0124774,5.7795362,8.054568,6.600062,4.9513016,6.3822346,5.302992,5.0661964,5.032959,6.897833,5.560422,5.5241446,6.002736,5.3022947
2016-07-20 17:30:00,6.572495,6.986479,6.011349,5.779805,8.079573,6.252565,5.288081,6.3810353,5.2930875,5.0470605,5.056733,6.8942676,5.449745,4.7615533,6.341693,5.2923927
2016-07-20 18:00:00,6.286679,6.8264875,6.0095043,5.780488,8.104577,5.934987,5.145632,6.379095,5.2840195,5.086719,5.0658326,6.887832,5.3227744,4.7608852,6.6457195,5.283326
